sale_id,sale_date,product_name,category_name,store_name,country,quantity,price,revenue,claim_status,month,quarter,year,store_performance,price_category
OID-364944,2022-10-06,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Warranty Void,October,4,2022,Excellent,Budget
OID-364945,2022-10-06,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-364946,2022-10-06,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-364947,2022-10-06,"iPad Pro (M2, 11-inch)",Tablet,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-364948,2022-10-05,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,October,4,2022,Excellent,Budget
OID-364949,2022-10-05,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,October,4,2022,Excellent,Budget
OID-364950,2022-10-05,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,October,4,2022,Excellent,Budget
OID-364951,2022-10-05,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,October,4,2022,Excellent,Budget
OID-364952,2022-10-05,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Warranty Void,October,4,2022,Excellent,Budget
OID-364953,2022-10-05,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-364954,2022-10-05,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-364955,2022-10-05,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,October,4,2022,Excellent,Budget
OID-364956,2022-10-05,iPad (10th Gen),Tablet,Apple Mall of the Emirates,UAE,1,449,449,Free Replaced,October,4,2022,Excellent,Budget
OID-364957,2022-10-05,iPad (10th Gen),Tablet,Apple Mall of the Emirates,UAE,1,449,449,Free Replaced,October,4,2022,Excellent,Budget
OID-364958,2022-10-05,"iPad Pro (M2, 11-inch)",Tablet,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-364959,2022-10-05,"iPad Pro (M2, 11-inch)",Tablet,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-364960,2022-10-05,"iPad Pro (M2, 11-inch)",Tablet,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-364961,2022-10-04,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,October,4,2022,Excellent,Budget
OID-364962,2022-10-04,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,October,4,2022,Excellent,Budget
OID-364963,2022-10-04,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Warranty Void,October,4,2022,Excellent,Budget
OID-364964,2022-10-04,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-364965,2022-10-04,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-364966,2022-10-04,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,October,4,2022,Excellent,Budget
OID-364967,2022-10-04,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,October,4,2022,Excellent,Budget
OID-364968,2022-10-04,iPad (10th Gen),Tablet,Apple Mall of the Emirates,UAE,1,449,449,Free Replaced,October,4,2022,Excellent,Budget
OID-364969,2022-10-04,"iPad Pro (M2, 11-inch)",Tablet,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-364970,2022-10-04,"iPad Pro (M2, 11-inch)",Tablet,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-364971,2022-10-04,"iPad Pro (M2, 11-inch)",Tablet,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-364972,2022-10-03,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,October,4,2022,Excellent,Budget
OID-364973,2022-10-03,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,October,4,2022,Excellent,Budget
OID-364974,2022-10-03,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,October,4,2022,Excellent,Budget
OID-364975,2022-10-03,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,October,4,2022,Excellent,Budget
OID-364976,2022-10-03,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,October,4,2022,Excellent,Budget
OID-364977,2022-10-03,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-364978,2022-10-03,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-364979,2022-10-03,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,October,4,2022,Excellent,Budget
OID-364980,2022-10-03,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,October,4,2022,Excellent,Budget
OID-364981,2022-10-03,"iPad Pro (M2, 11-inch)",Tablet,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-364982,2022-10-02,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,October,4,2022,Excellent,Budget
OID-364983,2022-10-02,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,October,4,2022,Excellent,Budget
OID-364984,2022-10-02,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-364985,2022-10-02,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-364986,2022-10-02,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-364987,2022-10-02,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-364988,2022-10-02,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-364989,2022-10-02,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-364990,2022-10-02,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-364991,2022-10-02,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-364992,2022-10-02,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,October,4,2022,Excellent,Budget
OID-364993,2022-10-02,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,October,4,2022,Excellent,Budget
OID-364994,2022-10-02,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,October,4,2022,Excellent,Budget
OID-364995,2022-10-02,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,October,4,2022,Excellent,Budget
OID-364996,2022-10-02,iPad (10th Gen),Tablet,Apple Mall of the Emirates,UAE,1,449,449,Free Replaced,October,4,2022,Excellent,Budget
OID-364997,2022-10-02,iPad (10th Gen),Tablet,Apple Mall of the Emirates,UAE,1,449,449,Free Replaced,October,4,2022,Excellent,Budget
OID-364998,2022-10-02,iPad (10th Gen),Tablet,Apple Mall of the Emirates,UAE,1,449,449,Free Replaced,October,4,2022,Excellent,Budget
OID-364999,2022-10-02,iPad (10th Gen),Tablet,Apple Mall of the Emirates,UAE,1,449,449,Free Replaced,October,4,2022,Excellent,Budget
OID-365000,2022-10-02,iPad (10th Gen),Tablet,Apple Mall of the Emirates,UAE,1,449,449,Free Replaced,October,4,2022,Excellent,Budget
OID-365001,2022-10-02,iPad (10th Gen),Tablet,Apple Mall of the Emirates,UAE,1,449,449,Free Replaced,October,4,2022,Excellent,Budget
OID-365002,2022-10-02,"iPad Pro (M2, 11-inch)",Tablet,Apple Mall of the Emirates,UAE,1,799,799,Warranty Void,October,4,2022,Excellent,Budget
OID-365003,2022-10-02,"iPad Pro (M2, 11-inch)",Tablet,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-365004,2022-10-02,"iPad Pro (M2, 11-inch)",Tablet,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-365005,2022-10-02,"iPad Pro (M2, 11-inch)",Tablet,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-365006,2022-10-01,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,October,4,2022,Excellent,Budget
OID-365007,2022-10-01,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,October,4,2022,Excellent,Budget
OID-365008,2022-10-01,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,October,4,2022,Excellent,Budget
OID-365009,2022-10-01,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,October,4,2022,Excellent,Budget
OID-365010,2022-10-01,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,October,4,2022,Excellent,Budget
OID-365011,2022-10-01,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-365012,2022-10-01,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-365013,2022-10-01,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-365014,2022-10-01,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-365015,2022-10-01,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-365016,2022-10-01,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,October,4,2022,Excellent,Budget
OID-365017,2022-10-01,iPad (10th Gen),Tablet,Apple Mall of the Emirates,UAE,1,449,449,Warranty Void,October,4,2022,Excellent,Budget
OID-365018,2022-10-01,"iPad Pro (M2, 11-inch)",Tablet,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-365019,2022-10-01,"iPad Pro (M2, 11-inch)",Tablet,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,October,4,2022,Excellent,Budget
OID-365020,2022-09-28,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365021,2022-09-28,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365022,2022-09-28,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365023,2022-09-28,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365024,2022-09-28,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365025,2022-09-28,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365026,2022-09-28,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365027,2022-09-28,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365028,2022-09-28,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365029,2022-09-28,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365030,2022-09-28,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365031,2022-09-28,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365032,2022-09-28,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365033,2022-09-28,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,September,3,2022,Excellent,Budget
OID-365034,2022-09-28,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,September,3,2022,Excellent,Budget
OID-365042,2022-09-27,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365043,2022-09-27,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365044,2022-09-27,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365045,2022-09-27,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365046,2022-09-27,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365047,2022-09-27,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365048,2022-09-27,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365049,2022-09-27,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365050,2022-09-27,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365051,2022-09-27,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365052,2022-09-27,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,September,3,2022,Excellent,Budget
OID-365053,2022-09-27,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,September,3,2022,Excellent,Budget
OID-365054,2022-09-27,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,September,3,2022,Excellent,Budget
OID-365055,2022-09-27,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,September,3,2022,Excellent,Budget
OID-365056,2022-09-27,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,September,3,2022,Excellent,Budget
OID-365061,2022-09-26,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365062,2022-09-26,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365063,2022-09-26,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365064,2022-09-26,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365065,2022-09-26,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365066,2022-09-26,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365067,2022-09-26,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365068,2022-09-26,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365082,2022-09-25,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365083,2022-09-25,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365084,2022-09-25,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365085,2022-09-25,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365086,2022-09-25,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365087,2022-09-25,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365088,2022-09-25,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365089,2022-09-25,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,September,3,2022,Excellent,Budget
OID-365090,2022-09-25,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,September,3,2022,Excellent,Budget
OID-365091,2022-09-25,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Warranty Void,September,3,2022,Excellent,Budget
OID-365097,2022-09-24,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365098,2022-09-24,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365099,2022-09-24,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365100,2022-09-24,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,September,3,2022,Excellent,Budget
OID-365101,2022-09-24,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,September,3,2022,Excellent,Budget
OID-365107,2022-09-23,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365108,2022-09-23,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365109,2022-09-23,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365110,2022-09-23,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365111,2022-09-23,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365112,2022-09-23,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365113,2022-09-23,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365114,2022-09-23,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365115,2022-09-23,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365116,2022-09-23,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365117,2022-09-23,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365118,2022-09-23,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,September,3,2022,Excellent,Budget
OID-365119,2022-09-23,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,September,3,2022,Excellent,Budget
OID-365120,2022-09-23,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,September,3,2022,Excellent,Budget
OID-365121,2022-09-23,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,September,3,2022,Excellent,Budget
OID-365122,2022-09-23,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,September,3,2022,Excellent,Budget
OID-365131,2022-09-22,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365132,2022-09-22,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365133,2022-09-22,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365134,2022-09-22,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365135,2022-09-22,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365136,2022-09-22,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365137,2022-09-22,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365138,2022-09-22,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365139,2022-09-22,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365140,2022-09-22,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365141,2022-09-22,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365142,2022-09-22,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365143,2022-09-22,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,September,3,2022,Excellent,Budget
OID-365144,2022-09-22,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,September,3,2022,Excellent,Budget
OID-365145,2022-09-22,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,September,3,2022,Excellent,Budget
OID-365146,2022-09-22,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,September,3,2022,Excellent,Budget
OID-365147,2022-09-22,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,September,3,2022,Excellent,Budget
OID-365158,2022-09-20,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365159,2022-09-20,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365160,2022-09-20,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365161,2022-09-20,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365162,2022-09-20,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365163,2022-09-20,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365164,2022-09-20,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365165,2022-09-20,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,September,3,2022,Excellent,Budget
OID-365166,2022-09-20,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Warranty Void,September,3,2022,Excellent,Budget
OID-365172,2022-09-19,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365173,2022-09-19,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365174,2022-09-19,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365175,2022-09-19,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365176,2022-09-19,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,September,3,2022,Excellent,Budget
OID-365177,2022-09-19,AirPods Pro (2nd Gen),Audio,Apple Mall of the Emirates,UAE,1,249,249,Free Replaced,September,3,2022,Excellent,Budget
OID-365180,2022-09-18,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365181,2022-09-18,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365182,2022-09-18,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365183,2022-09-18,iPhone 14 Pro,Smartphone,Apple Mall of the Emirates,UAE,1,999,999,Free Replaced,September,3,2022,Excellent,Budget
OID-365184,2022-09-18,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365185,2022-09-18,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Warranty Void,September,3,2022,Excellent,Budget
OID-365186,2022-09-18,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
OID-365187,2022-09-18,iPhone 14,Smartphone,Apple Mall of the Emirates,UAE,1,799,799,Free Replaced,September,3,2022,Excellent,Budget
